timestamp,local_timestamp,utc_timestamp,timezone,flags,note
2024-06-22T00:44:00+00:00,2024-06-22T02:44:00+02:00,2024-06-22T00:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-22T01:44:00+00:00,2024-06-22T03:44:00+02:00,2024-06-22T01:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-22T02:44:00+00:00,2024-06-22T04:44:00+02:00,2024-06-22T02:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-22T03:44:00+00:00,2024-06-22T05:44:00+02:00,2024-06-22T03:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-22T04:44:00+00:00,2024-06-22T06:44:00+02:00,2024-06-22T04:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-22T05:44:00+00:00,2024-06-22T07:44:00+02:00,2024-06-22T05:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-22T06:44:00+00:00,2024-06-22T08:44:00+02:00,2024-06-22T06:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-22T07:44:00+00:00,2024-06-22T09:44:00+02:00,2024-06-22T07:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-22T08:44:00+00:00,2024-06-22T10:44:00+02:00,2024-06-22T08:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-22T09:44:00+00:00,2024-06-22T11:44:00+02:00,2024-06-22T09:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-22T10:44:00+00:00,2024-06-22T12:44:00+02:00,2024-06-22T10:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-22T11:44:00+00:00,2024-06-22T13:44:00+02:00,2024-06-22T11:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-22T12:44:00+00:00,2024-06-22T14:44:00+02:00,2024-06-22T12:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-22T13:44:00+00:00,2024-06-22T15:44:00+02:00,2024-06-22T13:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-22T14:44:00+00:00,2024-06-22T16:44:00+02:00,2024-06-22T14:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-22T15:44:00+00:00,2024-06-22T17:44:00+02:00,2024-06-22T15:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-22T16:44:00+00:00,2024-06-22T18:44:00+02:00,2024-06-22T16:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-22T17:44:00+00:00,2024-06-22T19:44:00+02:00,2024-06-22T17:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-22T18:44:00+00:00,2024-06-22T20:44:00+02:00,2024-06-22T18:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-22T19:44:00+00:00,2024-06-22T21:44:00+02:00,2024-06-22T19:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-22T20:44:00+00:00,2024-06-22T22:44:00+02:00,2024-06-22T20:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-22T21:44:00+00:00,2024-06-22T23:44:00+02:00,2024-06-22T21:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-22T22:44:00+00:00,2024-06-23T00:44:00+02:00,2024-06-22T22:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-22T23:44:00+00:00,2024-06-23T01:44:00+02:00,2024-06-22T23:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-23T00:44:00+00:00,2024-06-23T02:44:00+02:00,2024-06-23T00:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-23T01:44:00+00:00,2024-06-23T03:44:00+02:00,2024-06-23T01:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-23T02:44:00+00:00,2024-06-23T04:44:00+02:00,2024-06-23T02:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-23T03:44:00+00:00,2024-06-23T05:44:00+02:00,2024-06-23T03:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-23T04:44:00+00:00,2024-06-23T06:44:00+02:00,2024-06-23T04:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-23T05:44:00+00:00,2024-06-23T07:44:00+02:00,2024-06-23T05:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-23T06:44:00+00:00,2024-06-23T08:44:00+02:00,2024-06-23T06:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-23T07:44:00+00:00,2024-06-23T09:44:00+02:00,2024-06-23T07:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-23T08:44:00+00:00,2024-06-23T10:44:00+02:00,2024-06-23T08:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-23T09:44:00+00:00,2024-06-23T11:44:00+02:00,2024-06-23T09:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-23T10:44:00+00:00,2024-06-23T12:44:00+02:00,2024-06-23T10:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-23T11:44:00+00:00,2024-06-23T13:44:00+02:00,2024-06-23T11:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-23T12:44:00+00:00,2024-06-23T14:44:00+02:00,2024-06-23T12:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-23T13:44:00+00:00,2024-06-23T15:44:00+02:00,2024-06-23T13:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-23T14:44:00+00:00,2024-06-23T16:44:00+02:00,2024-06-23T14:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-23T15:44:00+00:00,2024-06-23T17:44:00+02:00,2024-06-23T15:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-23T16:44:00+00:00,2024-06-23T18:44:00+02:00,2024-06-23T16:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-23T17:44:00+00:00,2024-06-23T19:44:00+02:00,2024-06-23T17:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-23T18:44:00+00:00,2024-06-23T20:44:00+02:00,2024-06-23T18:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-23T19:44:00+00:00,2024-06-23T21:44:00+02:00,2024-06-23T19:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-23T20:44:00+00:00,2024-06-23T22:44:00+02:00,2024-06-23T20:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-23T21:44:00+00:00,2024-06-23T23:44:00+02:00,2024-06-23T21:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-23T22:44:00+00:00,2024-06-24T00:44:00+02:00,2024-06-23T22:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-23T23:44:00+00:00,2024-06-24T01:44:00+02:00,2024-06-23T23:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-24T00:44:00+00:00,2024-06-24T02:44:00+02:00,2024-06-24T00:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-24T01:44:00+00:00,2024-06-24T03:44:00+02:00,2024-06-24T01:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-24T02:44:00+00:00,2024-06-24T04:44:00+02:00,2024-06-24T02:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-24T03:44:00+00:00,2024-06-24T05:44:00+02:00,2024-06-24T03:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-24T04:44:00+00:00,2024-06-24T06:44:00+02:00,2024-06-24T04:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-24T05:44:00+00:00,2024-06-24T07:44:00+02:00,2024-06-24T05:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-24T06:44:00+00:00,2024-06-24T08:44:00+02:00,2024-06-24T06:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-24T07:44:00+00:00,2024-06-24T09:44:00+02:00,2024-06-24T07:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-24T08:44:00+00:00,2024-06-24T10:44:00+02:00,2024-06-24T08:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-24T09:44:00+00:00,2024-06-24T11:44:00+02:00,2024-06-24T09:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-24T10:44:00+00:00,2024-06-24T12:44:00+02:00,2024-06-24T10:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-24T11:44:00+00:00,2024-06-24T13:44:00+02:00,2024-06-24T11:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-24T12:44:00+00:00,2024-06-24T14:44:00+02:00,2024-06-24T12:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-24T13:44:00+00:00,2024-06-24T15:44:00+02:00,2024-06-24T13:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-24T14:44:00+00:00,2024-06-24T16:44:00+02:00,2024-06-24T14:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-24T15:44:00+00:00,2024-06-24T17:44:00+02:00,2024-06-24T15:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-24T16:44:00+00:00,2024-06-24T18:44:00+02:00,2024-06-24T16:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-24T18:44:00+00:00,2024-06-24T20:44:00+02:00,2024-06-24T18:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-24T19:44:00+00:00,2024-06-24T21:44:00+02:00,2024-06-24T19:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-24T20:44:00+00:00,2024-06-24T22:44:00+02:00,2024-06-24T20:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-24T21:44:00+00:00,2024-06-24T23:44:00+02:00,2024-06-24T21:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-24T22:44:00+00:00,2024-06-25T00:44:00+02:00,2024-06-24T22:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-24T23:44:00+00:00,2024-06-25T01:44:00+02:00,2024-06-24T23:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-25T00:44:00+00:00,2024-06-25T02:44:00+02:00,2024-06-25T00:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-25T01:44:00+00:00,2024-06-25T03:44:00+02:00,2024-06-25T01:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-25T02:44:00+00:00,2024-06-25T04:44:00+02:00,2024-06-25T02:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-25T03:44:00+00:00,2024-06-25T05:44:00+02:00,2024-06-25T03:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-25T04:44:00+00:00,2024-06-25T06:44:00+02:00,2024-06-25T04:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-25T05:44:00+00:00,2024-06-25T07:44:00+02:00,2024-06-25T05:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-25T06:44:00+00:00,2024-06-25T08:44:00+02:00,2024-06-25T06:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-25T07:44:00+00:00,2024-06-25T09:44:00+02:00,2024-06-25T07:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-25T08:44:00+00:00,2024-06-25T10:44:00+02:00,2024-06-25T08:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-25T09:44:00+00:00,2024-06-25T11:44:00+02:00,2024-06-25T09:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-25T10:44:00+00:00,2024-06-25T12:44:00+02:00,2024-06-25T10:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-25T11:44:00+00:00,2024-06-25T13:44:00+02:00,2024-06-25T11:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-25T12:44:00+00:00,2024-06-25T14:44:00+02:00,2024-06-25T12:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-25T13:44:00+00:00,2024-06-25T15:44:00+02:00,2024-06-25T13:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-25T17:44:00+00:00,2024-06-25T19:44:00+02:00,2024-06-25T17:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-25T18:44:00+00:00,2024-06-25T20:44:00+02:00,2024-06-25T18:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-25T20:44:00+00:00,2024-06-25T22:44:00+02:00,2024-06-25T20:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-25T21:44:00+00:00,2024-06-25T23:44:00+02:00,2024-06-25T21:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-25T22:44:00+00:00,2024-06-26T00:44:00+02:00,2024-06-25T22:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-25T23:44:00+00:00,2024-06-26T01:44:00+02:00,2024-06-25T23:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-26T00:44:00+00:00,2024-06-26T02:44:00+02:00,2024-06-26T00:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-26T01:44:00+00:00,2024-06-26T03:44:00+02:00,2024-06-26T01:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-26T02:44:00+00:00,2024-06-26T04:44:00+02:00,2024-06-26T02:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-26T03:44:00+00:00,2024-06-26T05:44:00+02:00,2024-06-26T03:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-26T04:44:00+00:00,2024-06-26T06:44:00+02:00,2024-06-26T04:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-26T05:44:00+00:00,2024-06-26T07:44:00+02:00,2024-06-26T05:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-26T06:44:00+00:00,2024-06-26T08:44:00+02:00,2024-06-26T06:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-26T07:44:00+00:00,2024-06-26T09:44:00+02:00,2024-06-26T07:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-26T08:44:00+00:00,2024-06-26T10:44:00+02:00,2024-06-26T08:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-26T09:44:00+00:00,2024-06-26T11:44:00+02:00,2024-06-26T09:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-26T10:44:00+00:00,2024-06-26T12:44:00+02:00,2024-06-26T10:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-26T11:44:00+00:00,2024-06-26T13:44:00+02:00,2024-06-26T11:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-26T12:44:00+00:00,2024-06-26T14:44:00+02:00,2024-06-26T12:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-26T13:44:00+00:00,2024-06-26T15:44:00+02:00,2024-06-26T13:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-26T14:44:00+00:00,2024-06-26T16:44:00+02:00,2024-06-26T14:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-26T15:44:00+00:00,2024-06-26T17:44:00+02:00,2024-06-26T15:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-26T16:44:00+00:00,2024-06-26T18:44:00+02:00,2024-06-26T16:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-26T20:44:00+00:00,2024-06-26T22:44:00+02:00,2024-06-26T20:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-26T21:44:00+00:00,2024-06-26T23:44:00+02:00,2024-06-26T21:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-26T22:44:00+00:00,2024-06-27T00:44:00+02:00,2024-06-26T22:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-26T23:44:00+00:00,2024-06-27T01:44:00+02:00,2024-06-26T23:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-27T00:44:00+00:00,2024-06-27T02:44:00+02:00,2024-06-27T00:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-27T01:44:00+00:00,2024-06-27T03:44:00+02:00,2024-06-27T01:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-27T02:44:00+00:00,2024-06-27T04:44:00+02:00,2024-06-27T02:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-27T03:44:00+00:00,2024-06-27T05:44:00+02:00,2024-06-27T03:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-27T04:44:00+00:00,2024-06-27T06:44:00+02:00,2024-06-27T04:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-27T05:44:00+00:00,2024-06-27T07:44:00+02:00,2024-06-27T05:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-27T07:44:00+00:00,2024-06-27T09:44:00+02:00,2024-06-27T07:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-27T08:44:00+00:00,2024-06-27T10:44:00+02:00,2024-06-27T08:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-27T09:44:00+00:00,2024-06-27T11:44:00+02:00,2024-06-27T09:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-27T10:44:00+00:00,2024-06-27T12:44:00+02:00,2024-06-27T10:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-27T11:44:00+00:00,2024-06-27T13:44:00+02:00,2024-06-27T11:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-27T12:44:00+00:00,2024-06-27T14:44:00+02:00,2024-06-27T12:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-27T13:44:00+00:00,2024-06-27T15:44:00+02:00,2024-06-27T13:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-27T14:44:00+00:00,2024-06-27T16:44:00+02:00,2024-06-27T14:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-27T20:44:00+00:00,2024-06-27T22:44:00+02:00,2024-06-27T20:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-27T21:44:00+00:00,2024-06-27T23:44:00+02:00,2024-06-27T21:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-27T22:44:00+00:00,2024-06-28T00:44:00+02:00,2024-06-27T22:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-27T23:44:00+00:00,2024-06-28T01:44:00+02:00,2024-06-27T23:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-28T00:44:00+00:00,2024-06-28T02:44:00+02:00,2024-06-28T00:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-28T01:44:00+00:00,2024-06-28T03:44:00+02:00,2024-06-28T01:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-28T02:44:00+00:00,2024-06-28T04:44:00+02:00,2024-06-28T02:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-28T03:44:00+00:00,2024-06-28T05:44:00+02:00,2024-06-28T03:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-28T04:44:00+00:00,2024-06-28T06:44:00+02:00,2024-06-28T04:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-28T05:44:00+00:00,2024-06-28T07:44:00+02:00,2024-06-28T05:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-28T06:44:00+00:00,2024-06-28T08:44:00+02:00,2024-06-28T06:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-28T07:44:00+00:00,2024-06-28T09:44:00+02:00,2024-06-28T07:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-28T08:44:00+00:00,2024-06-28T10:44:00+02:00,2024-06-28T08:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-28T09:44:00+00:00,2024-06-28T11:44:00+02:00,2024-06-28T09:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-28T10:44:00+00:00,2024-06-28T12:44:00+02:00,2024-06-28T10:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-28T11:44:00+00:00,2024-06-28T13:44:00+02:00,2024-06-28T11:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
